sample_name,defect_type,source_image,output_image,output_mask,metadata,mask_pixels,mask_area_ratio
tile_trad_crack_000,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\101.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_000.json,4011,0.0056845238095238095
tile_trad_crack_001,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\179.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_001.json,2685,0.003805272108843537
tile_trad_crack_002,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\067.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_002.json,7691,0.010899943310657596
tile_trad_crack_003,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\054.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_003.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_003.json,4797,0.006798469387755102
tile_trad_crack_004,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\017.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_004.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_004.json,4509,0.00639030612244898
tile_trad_crack_005,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\122.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_005.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_005.json,5510,0.007808956916099773
tile_trad_crack_006,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\061.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_006.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_006.json,4486,0.006357709750566894
tile_trad_crack_007,crack,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\070.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_crack_007.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_crack_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_crack_007.json,3828,0.005425170068027211
tile_trad_glue_strip_000,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\064.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_glue_strip_000.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_glue_strip_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_glue_strip_000.json,20912,0.02963718820861678
tile_trad_glue_strip_001,glue_strip,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\tile\train\good\179.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\images\tile_trad_glue_strip_001.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\masks\tile_trad_glue_strip_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\debug_gray_stroke\traditional_v3\tile\metadata\tile_trad_glue_strip_001.json,28594,0.04052437641723356
